1,0.007936605242713935
2,0.0037679359246887163
3,0.002201034668300421
4,0.0013758716980769997
5,0.0008743316439591543
6,0.0006239866240374671
7,0.0004651883009655194
8,0.0003499382254375485
9,0.00027118916158568593
10,0.00021648247755412067
11,0.00017626302039497368
12,0.00014706102531465657
13,0.00012376251357104393
14,0.00010362169838377075
15,8.809083094419131e-05
16,7.507631078338847e-05
17,6.408839479660071e-05
18,5.5023331816347156e-05
19,4.796555774271834e-05
20,4.2557158897819645e-05
21,3.7885964895582515e-05
22,3.2537932368095074e-05
23,2.8788029094088585e-05
24,2.5725502793632702e-05
25,2.2422662724014982e-05
26,2.0286357146312702e-05
27,1.7912331575711024e-05
28,1.6306377687606314e-05
29,1.4436410553683852e-05
30,1.2568136387393708e-05
31,1.1311416907051188e-05
32,1.0193383687939202e-05
33,9.221790493273287e-06
34,8.29334989877472e-06
35,7.489186599697711e-06
36,6.791809995925075e-06
37,6.107382082508885e-06
38,5.576544370173939e-06
39,5.09985803934682e-06
40,4.554617653104776e-06
41,4.024768847146773e-06
42,3.533527642009385e-06
43,3.2305905276397196e-06
44,2.959132398279122e-06
45,2.705524217007927e-06
46,2.506305623126465e-06
47,2.211034486844407e-06
48,1.9813752169772334e-06
49,1.8068752256052711e-06
50,1.6288071408781788e-06
51,1.4416924642517154e-06
52,1.3074950811054721e-06
53,1.199415735526198e-06
54,1.059599286765044e-06
55,9.427531196152297e-07
56,8.616195278800881e-07
57,7.799219079009041e-07
58,7.219687742786789e-07
59,6.559646133717061e-07
60,5.94441075555671e-07
61,5.04102304238631e-07
62,4.6877951042754387e-07
63,4.346799701971297e-07
64,3.9381682689604803e-07
65,3.5680359008134043e-07
66,3.236616315014844e-07
67,2.8288837536445106e-07
68,2.630415730889166e-07
69,2.386636549647057e-07
70,2.1760391619921983e-07
71,2.0281078248535933e-07
72,1.858340861364545e-07
73,1.6911507632528768e-07
74,1.5347564981222377e-07
75,1.3265025738943938e-07
76,1.1925451821335634e-07
77,1.1003037765583848e-07
78,1.0148453070209845e-07
79,9.224614029348319e-08
80,8.286415241990727e-08
81,7.524510950326933e-08
82,6.860989636889224e-08
83,6.387307796697053e-08
84,5.426908479492885e-08
85,4.5790483866972063e-08
86,4.243570854739796e-08
87,3.910333991381741e-08
88,3.215140218051136e-08
89,1.4274567185068346e-08
90,1.3439439523333925e-08
91,1.306363215456603e-08
92,1.2455618800083195e-08
93,1.205536871167052e-08
94,1.121005643424697e-08
95,9.988936758917508e-09
96,9.211861036752528e-09
97,8.906326680366976e-09
98,8.180173008561199e-09
99,7.203481244532268e-09
100,6.738050478777298e-09
