1,2251.6263500024197
2,1905.9919281818782
3,1149.7043208651962
4,1042.288090234964
5,1053.2867849841314
6,967.0659947383423
7,1054.4885221749544
8,1217.225072272928
9,1046.870008993051
10,1000.0947928769108
11,1176.6056786165057
12,990.2512301740838
13,959.974545388596
14,931.7405543737534
15,959.0387347683496
16,924.1171693462526
17,1282.7923639494534
18,936.3375415433204
19,1183.8229583400882
20,1277.0205480576703
21,997.9651233997256
22,1004.7655724389468
23,1069.650083223385
24,1863.8693950717013
25,919.3957520319565
26,1123.8426759196882
27,1078.0475005079402
28,1133.3512021260565
29,911.1173708190569
30,1116.085457504335
31,1114.342585937577
32,1219.7279660533836
33,949.2692228071078
34,1115.305350922563
35,925.8388627049472
36,928.6077958916327
37,899.8721018737219
38,886.6436230893493
39,1160.3371702823088
40,1277.7782875925968
41,1341.5975608158938
42,1270.1313328618648
43,1106.9756422265332
44,1323.820924765377
45,1032.9795208128423
46,1164.5986124190292
47,896.5706855948142
48,902.9696245691606
49,1203.7737510290144
50,847.720721427308
51,918.9184288204234
52,882.0310423908913
53,930.3209367206035
54,922.4297423798289
55,886.7591673925016
56,973.7667551948542
57,894.5992297947982
58,1396.8688208787928
59,1040.0020157167858
60,985.6273510555388
61,1326.8248685870867
62,1000.8295412618178
63,1080.6973701269776
64,1183.443373861001
65,983.5875764786185
66,1140.979751112534
67,1118.021959119003
68,858.1411230524267
69,987.6114423703481
70,995.6655923123553
71,868.9545049354003
72,939.006199129593
73,1760.6248627144632
74,1161.3210699905974
75,1223.650370569428
76,1137.823759841597
77,1009.4822354707469
78,840.6028795416757
